Location,Price,Area,NumberBed,NumberToilet,HuongNha,HuongBanCong,NoiThat,Chudautu,QuyMo,ViDo,KinhDo,LoaiTin,Quan
"
        Dự án Chung cư Ruby City CT3, Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội
    ",989000000.0,48.0,1,2,Tây-Nam,Tây-Bắc,"Nội thất gắn tường đầy đủ: - 3 điều hòa, sàn gỗ, tủ bếp, trần thạch cao, đầy đủ thiết bị vệ sinh.",Công ty CP Đầu tư Phát triển Nhà Thăng Long - Việt Nam,"Đơn nguyên A, B cao 22 tầng, 3 tầng hầm",21.036306381225604,105.933120727539,Tin thường,Long Biên
"
        Dự án Sunshine Riverside, Phường Phú Thượng, Tây Hồ, Hà Nội
    ",4000000000.0,100.0,3,2,Tây-Nam,Đông-Bắc,,Công ty CP Đầu tư Phú Thượng ,,21.081007003784197,105.81809234619101,Tin thường,Tây Hồ
"
        Dự án Goldmark City, 136 Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội
    ",4774000000.0,159.6,4,2,Tây-Nam,Đông-Bắc,"Nội thất bàn giao cơ bản: Trần, tường thạch cao, sàn gỗ, thiết bị cửa, còn lại đã để đầu chờ.",Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân,"Gồm 4 tòa nhà chính: Ánh Sáng, Ruby, Sapphire, Nước",21.0403366088867,105.76758575439501,Tin thường,Bắc Từ Liêm
"
        Dự án Liberation Geleximco, Đường Giải Phóng, Phường Giáp Bát, Hoàng Mai, Hà Nội
    ",1900000000.0,60.0,2,2,Tây-Nam,Đông-Bắc,,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,1 block gồm 25 tầng nổi và 3 tầng hầm,20.979537963867198,105.84161376953101,Tin thường,Hoàng Mai
"
        Imperia Sky Garden, 423, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3250000000.0,82.0,2,2,Đông-Nam,Tây-Bắc,,Công ty CP Terra Gold Việt Nam,Gồm 27 tầng nổi và 3 tầng hầm,20.9984378814697,105.866737365723,Tin thường,Hai Bà Trưng
"
        Dự án Việt Đức Complex, 39 Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",4200000000.0,137.0,3,2,Đông-Nam,Tây-Bắc,"Nội thất cơ bản: Sàn gỗ, trần thạch cao có đèn led, thiết bị vệ sinh full (có vách kính tắm). Chờ điều hoà, chờ bếp, chờ nóng lạnh...",Công ty CP Tập đoàn Xây dựng và Thiết bị Công nghiệp CIE Corp,Gồm 2 tòa nhà  cao 23 tầng & 2 tòa nhà cao 27 tầng với 3 tầng hầm và 3 tầng văn phòng,20.9996452331543,105.799385070801,Tin thường,Thanh Xuân
"
        Dự án HH3 Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1100000000.0,67.0,2,2,Tây-Nam,Đông-Bắc,"- Nội thất đầy đủ, nhà hoàn thiện phong cách hiện đại, đẹp đẽ, nhỏ xinh.",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,Gồm 3 tòa cao 35 tầng,20.9635982513428,105.82803344726601,Tin thường,Hoàng Mai
"
        Dự án Hemisco Xa La, Hà Đông, Hà Nội
    ",1470000000.0,85.0,3,2,Tây-Nam,Đông-Bắc,,Công ty CP Sông Đà 1.01,"Gồm 29 tầng nổi và 2 tầng hầm với tổng diện tích xây dựng gần 1.600 m2. Tòa nhà được chia thành các phân khu như: Khu thương mại – dịch vụ, khu văn phòng, khu căn hộ, nhà trẻ.",20.961841583252,105.79552459716801,Tin thường,Hà Đông
"
        Dự án Rainbow Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",3700000000.0,136.6,3,3,Tây-Nam,Đông-Bắc,Nội thất để lại: Đồ gắn tường... Như hình ảnh mình đăng.,Công ty CP BIC Việt Nam,Gồm 21 tầng nổi,20.9638843536377,105.824165344238,Tin thường,Hoàng Mai
"
        Dự án 96 Định Công, Đường Định Công, Phường Phương Liệt, Thanh Xuân, Hà Nội
    ",2900000000.0,131.0,3,2,Tây-Bắc,Đông-Nam,"Nội thất cơ bản, tủ bếp và tủ trong phòng ngủ master là gỗ thịt, sàn gỗ cao cấp Malaysia chống trơn và chống thấm, hệ thống cửa Eurowindow chính hãng, trần thạch cao, 2 điều hoà có sẵn.",Công ty CP Mộc và Xây dựng Hà Nội,Gồm 21 tầng,20.9848670959473,105.83864593505899,Tin thường,Thanh Xuân
"
        Dự án Hoàng Cầu Skyline, 36 Phố Hoàng Cầu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội
    ",5400000000.0,98.0,3,2,Tây-Bắc,Đông-Nam,Cơ bản,,18 tầng gồm 3 tầng thương mại và 15 tầng căn hộ,21.0182209014893,105.824096679688,Tin thường,Đống Đa
"
        Dự án Udic Westlake, Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội
    ",3100000000.0,85.0,2,2,Đông-Nam,Tây-Bắc,Full nội thất cao cấp.,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC,"Gồm 50 tòa tháp cao 17, 20, 23 tầng, 2500 biệt thự",21.0639667510986,105.805503845215,Tin thường,Tây Hồ
"
        Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội
    ",550000000.0,35.0,1,1,Tây-Nam,Đông-Nam,"Tủ bếp, máy hút mùi, bình nóng lạnh, bếp âm, sàn lát ghạch, thiết bị wc đầy đủ, các đầu chờ: internet, wife có sẵn",,,21.071376100000002,105.7943322,Tin thường,Bắc Từ Liêm
"
        Yên Hòa, số 7, Đường Vũ Phạm Hàm, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",2400000000.0,79.2,2,2,Tây-Nam,Đông-Bắc,,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC,,21.0187587738037,105.794776916504,Tin thường,Cầu Giấy
"
        Dự án ĐTM Dịch Vọng, Đường Thành Thái, Phường Dịch Vọng, Cầu Giấy, Hà Nội
    ",3400000000.0,83.0,3,2,Tây-Nam,Đông-Bắc,,"Công ty CP Phát triển Đô thị Từ Liêm - LIDECO, JSC","Gồm nhà chung cư, biệt thự, liền kề",21.0292377471924,105.79385375976601,Tin thường,Cầu Giấy
"
        Dự án Trung Yên Plaza, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",3100000000.0,100.0,2,2,Tây-Nam,Đông-Bắc,,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC,3 khối nhà liên hoàn cao 19 tầng nổi và 2 tầng hầm,21.014102935790998,105.801788330078,Tin thường,Cầu Giấy
"
        AZ Lâm Viên Complex, số 107, Đường Nguyễn Phong Sắc, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội
    ",2500000000.0,80.0,2,2,Tây-Nam,Đông-Bắc,Full nội thất,Công ty CP Bất động sản AZ (AZ Land),Tòa nhà 29 tầng nổi và 2 tầng hầm,21.0409908294678,105.790054321289,Tin thường,Cầu Giấy
"
        Dự án Vimeco I - Phạm Hùng, Đường Phạm Hùng, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",3200000000.0,105.0,2,2,Tây-Nam,Đông-Bắc,,Công ty CP Vimeco,"141 căn hộ chung cư, 14 căn biệt thự",21.008733749389602,105.790229797363,Tin thường,Cầu Giấy
"
        Dự án Smile Building, Đường Nguyễn Cảnh Dị, Phường Định Công, Hoàng Mai, Hà Nội
    ",2050000000.0,73.5,2,2,Bắc,Nam,,,"3 tầng hầm, 3 tầng dịch vụ công cộng, nhà trẻ và 33 tầng căn hộ",20.978338241577106,105.83633422851601,Tin thường,Hoàng Mai
"
        Dự án Goldmark City, Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội
    ",2500000000.0,112.0,3,2,Đông-Bắc,Tây-Nam,"Trần thạch cao, sàn gỗ, sàn đá, thiết bị chiếu sáng, điều hòa, bếp từ, tủ bếp, tủ giày, tủ quần áo, cửa kính tràn viền Eurowindow, thiết bị điện nhãn hiệu Hafele.",Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân,"Gồm 4 tòa nhà chính: Ánh Sáng, Ruby, Sapphire, Nước",21.0403366088867,105.76758575439501,Tin thường,Bắc Từ Liêm
"
        Dự án Tràng An Complex, Phố Phùng Chí Kiên, Phường Nghĩa Đô, Cầu Giấy, Hà Nội
    ",3640000000.0,89.0,2,2,Bắc,Nam,,Công ty CP Đầu tư Dầu khí Toàn cầu ,"Gồm 1 tòa nhà hỗn hợp cao 14 tầng, 2 tòa chung cư cao cấp CT1 (23 tầng) và CT2 (29 tầng), 20 căn liền kề và 11 căn biệt thự",21.0443725585938,105.80323028564501,Tin thường,Cầu Giấy
"
        Dự án Sky City Towers-88 Láng Hạ, Phố Láng Hạ, Phường Láng Hạ, Đống Đa, Hà Nội
    ",5000000000.0,145.5,3,3,Bắc,Nam,,Công ty TNHH Hanotex,Gồm 2 tháp A và B cao 31 tầng,21.0124912261963,105.811317443848,Tin thường,Đống Đa
"
        Dự án VP5 Linh Đàm, Đường Nguyễn Duy Trinh, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1400000000.0,60.5,2,2,Bắc,Nam,,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,"Quy mô 4563,2m2; cao 32 tầng, bao gồm tầng hầm, trung tâm thương mại, khu dịch vụ tổng hợp, sinh hoạt chung và căn hộ có diện tích từ 43m2 - 72m2",20.9635620117188,105.831611633301,Tin thường,Hoàng Mai
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3950000000.0,88.0,3,2,Nam,Tây,"Hệ thống đèn chiếu sáng sang trọng, điều hòa âm trần, sàn gỗ, tủ âm tường, bếp, tủ bếp và các thiết bị vệ sinh cao cấp...",Tập đoàn Vingroup,,20.994333267211896,105.86756134033199,Tin thường,Hai Bà Trưng
"
        Dự án Vimeco I - Phạm Hùng, Đường Phạm Hùng, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",2450000000.0,88.0,2,2,Nam,Bắc,,Công ty CP Vimeco,"141 căn hộ chung cư, 14 căn biệt thự",21.008733749389602,105.790229797363,Tin thường,Cầu Giấy
"
        Phường Dịch Vọng, Cầu Giấy, Hà Nội
    ",2800000000.0,127.0,4,2,Nam,Bắc,,,,21.03607132044505,105.7941457238698,Tin thường,Cầu Giấy
"
        Dự án Booyoung, Phường Mỗ Lao, Hà Đông, Hà Nội
    ",2100000000.0,74.0,2,2,Đông-Bắc,Tây-Nam,"- Nội thất cao cấp nhà mình sắm hơn 300tr. - 3 điều hòa, 2 bình nóng lạnh.",Công ty Booyoung,6 toà nhà cao 30 tầng và 3 tầng hầm,20.9824485778809,105.782279968262,Tin thường,Hà Đông
"
        Đường Hoàng Đạo Thành, Phường Kim Giang, Thanh Xuân, Hà Nội
    ",1850000000.0,45.0,1,2,Đông-Bắc,Tây-Nam,,,,20.9830759,105.8126459,Tin thường,Thanh Xuân
"
        Dự án ĐTM Dịch Vọng, Phường Dịch Vọng, Cầu Giấy, Hà Nội
    ",3400000000.0,123.3,3,2,Đông-Bắc,Tây-Nam,,"Công ty CP Phát triển Đô thị Từ Liêm - LIDECO, JSC","Gồm nhà chung cư, biệt thự, liền kề",21.0292377471924,105.79385375976601,Tin thường,Cầu Giấy
"
        Dự án Mipec Rubik 360, Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội
    ",4400000000.0,110.0,3,2,Đông-Bắc,Tây-Nam,Full nội thất liền tường,Công ty CP Hóa Dầu Quân Đội,2 tháp cao 35 tầng và 9 lô biệt thự,21.0371532440186,105.786338806152,Tin thường,Cầu Giấy
"
        Mipec Rubik 360, 122, Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội
    ",5000000000.0,110.0,3,2,Nam,Đông-Bắc,,Công ty CP Hóa Dầu Quân Đội,2 tháp cao 35 tầng và 9 lô biệt thự,21.0371532440186,105.786338806152,Tin thường,Cầu Giấy
"
        Dự án Sunshine Riverside, Phường Nhật Tân, Tây Hồ, Hà Nội
    ",3400000000.0,94.0,3,2,Đông,Tây,"Đầy đủ nội thất cao cấp nhập khẩu Châu Âu như Kohler, Hafele, Porta Door: Khóa cửa thông minh, chuông hình cửa, bếp, tủ bếp, máy hút mùi, hệ thống điện, hệ thống điều hòa âm trần, cửa kính Low - E 2 l",Công ty CP Đầu tư Phú Thượng ,,21.081007003784197,105.81809234619101,Tin thường,Tây Hồ
"
        Dự án Mipec City View, Hà Đông, Hà Nội
    ",1350000000.0,60.0,2,2,Tây-Nam,Đông-Bắc,,Công ty CP Hóa Dầu Quân Đội,7 block cao 25 tầng và 47 lô liền kề,20.95252990722656,105.79031372070312,Tin thường,Hà Đông
"
        Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội
    ",3850000000.0,97.2,3,2,Đông-Nam,Đông-Bắc,"Full nội thất nhập khẩu cao cấp, dát vàng.",Công ty CP Tập đoàn Sunshine,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,Tin thường,Bắc Từ Liêm
"
        Dự án Royal City, Phường Thượng Đình, Thanh Xuân, Hà Nội
    ",4100000000.0,109.0,3,3,Đông-Nam,Tây-Bắc,Đầy đủ nội thất trong nhà.,Tập đoàn Vingroup,Gồm: 6 tòa,21.002666473388697,105.8154296875,Tin thường,Thanh Xuân
"
        Dự án Anland Lake View, Hà Đông, Hà Nội
    ",1900000000.0,74.0,2,2,Đông-Nam,Tây-Bắc,Bàn giao full nội thất cao cấp,Công ty CP Tập đoàn Nam Cường Hà Nội,GĐ1 gồm 2 tháp A-B cao 34 tầng,20.983043670654297,105.75733947753906,Tin thường,Hà Đông
"
        Dự án Nhà ở cho CBCS Bộ Công an, Đường Phạm Văn Đồng, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội
    ",2400000000.0,74.0,2,2,Đông-Nam,Đông-Nam,Nội thất liền tường.,,05 tòa nhà 25 - 30 tầng,21.047119140625,105.78136444091801,Tin thường,Bắc Từ Liêm
"
        Dự án Udic Westlake, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội
    ",3100000000.0,85.0,2,2,Đông-Bắc,Tây-Bắc,Full đồ NT.,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC,"Gồm 50 tòa tháp cao 17, 20, 23 tầng, 2500 biệt thự",21.0639667510986,105.805503845215,Tin thường,Tây Hồ
"
        Dự án Tràng An Complex, Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Cầu Giấy, Hà Nội
    ",3600000000.0,90.0,3,2,Đông,Nam,Full nội thất.,Công ty CP Đầu tư Dầu khí Toàn cầu ,"Gồm 1 tòa nhà hỗn hợp cao 14 tầng, 2 tòa chung cư cao cấp CT1 (23 tầng) và CT2 (29 tầng), 20 căn liền kề và 11 căn biệt thự",21.0443725585938,105.80323028564501,Tin thường,Cầu Giấy
"
        Nghĩa Đô, 106, Đường Hoàng Quốc Việt, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",1700000000.0,45.0,1,1,Đông-Bắc,Nam,,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội,"8,2 ha, gồm 57 lô nhà vườn và biệt thự sang trọng, 6 tòa nhà cao tầng từ 19-25 tầng",21.0505809783936,105.79224395752001,Tin thường,Bắc Từ Liêm
"
        Dự án CT2B Nghĩa Đô, 106 Đường Hoàng Quốc Việt, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",1700000000.0,50.0,2,2,Đông-Nam,Nam,Full nội thất cao cấp đẹp.,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội,"Tòa nhà cao 19 tầng nổi, 1 tầng hầm",21.05119323730469,105.79364013671899,Tin thường,Bắc Từ Liêm
"
        Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội
    ",4200000000.0,99.0,3,2,Tây-Bắc,Đông-Nam,,Công ty CP Tập đoàn Sunshine,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,Tin thường,Bắc Từ Liêm
"
        Dự án Tháp doanh nhân Tower, Đường Thanh Bình, Phường Mỗ Lao, Hà Đông, Hà Nội
    ",1300000000.0,60.0,2,2,Tây-Bắc,Đông-Nam,"Nội thất cơ bản xịn sò tự làm ngon lành hơn CĐT nhiều,..",Tập đoàn Anh Quân Strong ,"Dự án bao gồm 5 tầng hầm và 45 tầng nổi, 02 tầng lửng",20.9753150939941,105.78067779541,Tin thường,Hà Đông
"
        Dự án Ha Do Park View, Đường Thành Thái, Phường Dịch Vọng, Cầu Giấy, Hà Nội
    ",4500000000.0,130.0,3,3,Tây-Bắc,Đông-Nam,,Tập đoàn Hà Đô,Một tòa chung cư cao 32 tầng và 2 tầng hầm,21.027410507202106,105.793510437012,Tin thường,Cầu Giấy
"
        Dự án Vườn Xuân - 71 Nguyễn Chí Thanh, Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội
    ",3000000000.0,110.0,3,2,Tây-Bắc,Đông-Nam,,Công ty CP Xây dựng Công nghiệp - DESCON,,21.024124145507802,105.811195373535,Tin thường,Đống Đa
"
        Dự án Hà Nội Center Point, Phố Hoàng Đạo Thúy, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",2400000000.0,60.0,2,1,Tây-Bắc,Đông-Nam,,Công ty Đầu tư Xây dựng số 2 Hà Nội,"Gồm 31 tầng, trong đó có 24 tầng căn hộ cao cấp và 7 tầng trung tâm thương mại",21.004817962646502,105.804672241211,Tin thường,Thanh Xuân
"
        Dự án Hope Residence, Đường Chu Huy Mân, Phường Phúc Đồng, Long Biên, Hà Nội
    ",1320000000.0,70.0,2,2,Tây-Bắc,Đông-Nam,"Nội thất bàn giao nguyên bản, gồm. Thiết bị vệ sinh đầy đủ. Sàn đá Granite 50x50. Trần hoàn thiện đèn chiếu sáng.",,"5 tòa tháp cao 21 tầng, 1.504 căn hộ",21.0404987335205,105.90479278564501,Tin thường,Long Biên
"
        Dự án Thống Nhất Complex, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",3800000000.0,122.0,3,2,Tây-Bắc,Đông-Nam,,,"Gồm 2 tòa chung cư cao 25 tầng, 48 lô biệt thự liền kề",20.998046875,105.80354309082001,Tin thường,Thanh Xuân
"
        Dự án Vinhomes Symphony Riverside, Long Biên, Hà Nội
    ",1600000000.0,38.7,1,1,Nam,Bắc,,Tập đoàn Vingroup,,21.0461521148682,105.915649414063,Tin thường,Long Biên
"
        Dự án Ha Do Park View, Đường Duy Tân, Phường Dịch Vọng, Cầu Giấy, Hà Nội
    ",3000000000.0,97.0,2,2,Bắc,Nam,,Tập đoàn Hà Đô,Một tòa chung cư cao 32 tầng và 2 tầng hầm,21.027410507202106,105.793510437012,Tin thường,Cầu Giấy
"
        Dự án Sunshine Garden, Đường Dương Văn Bé, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",1760000000.0,50.0,1,1,Bắc,Nam,,Công ty CP Tập đoàn Sunshine,3 block cao 31 tầng,20.996685028076197,105.873847961426,Tin thường,Hai Bà Trưng
"
        Dự án Hope Residence, Đường Chu Huy Mân, Phường Phúc Đồng, Long Biên, Hà Nội
    ",1350000000.0,70.0,2,2,Bắc,Nam,,,"5 tòa tháp cao 21 tầng, 1.504 căn hộ",21.0404987335205,105.90479278564501,Tin thường,Long Biên
"
        Dự án ĐTM Dịch Vọng, Phường Dịch Vọng, Cầu Giấy, Hà Nội
    ",3600000000.0,133.0,3,2,Tây-Bắc,Đông-Nam,Đầy đủ nội thất,"Công ty CP Phát triển Đô thị Từ Liêm - LIDECO, JSC","Gồm nhà chung cư, biệt thự, liền kề",21.0292377471924,105.79385375976601,Tin thường,Cầu Giấy
"
        Dự án Hemisco Xa La, Hà Đông, Hà Nội
    ",1300000000.0,85.0,3,2,Tây-Bắc,Đông-Nam,,Công ty CP Sông Đà 1.01,"Gồm 29 tầng nổi và 2 tầng hầm với tổng diện tích xây dựng gần 1.600 m2. Tòa nhà được chia thành các phân khu như: Khu thương mại – dịch vụ, khu văn phòng, khu căn hộ, nhà trẻ.",20.961841583252,105.79552459716801,Tin thường,Hà Đông
"
        Đường Dương Đình Nghệ, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",2500000000.0,107.0,3,2,Tây-Bắc,Đông-Nam,,,,21.0215526,105.78788670000002,Tin thường,Cầu Giấy
"
        Dự án PCC1 Complex, Đường Ba La, Phường Phú Lương, Hà Đông, Hà Nội
    ",950000000.0,50.0,2,1,Đông,Nam,"- Nội thất gồm những gì để lại: Đồ đạc thiết bị có đủ, gồm ti vi, tủ lạnh, 1 điều hòa, bếp từ, sàn gỗ, trần thạch cao (khách chỉ cần mang quần áo về ở).",Công ty CP Xây lắp Điện 1,"Gồm 2 tòa tháp với 4 block căn hộ, cao 15 tầng",20.952579498290998,105.75757598877001,Tin thường,Hà Đông
"
        Dự án The Emerald, Đường Đình Thôn, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội
    ",2700000000.0,86.4,2,2,Tây-Bắc,Đông-Nam,"Nội thất hiện tại đã có trận, sàn gỗ, thiết bị vệ sinh, thiết bị chiếu sáng, điều hòa, tủ bếp,... Nội thất hiện tại đã có trận, sàn gỗ, thiết bị vệ sinh, thiết bị chiếu sáng, điều hòa, tủ bếp, giường.",,Gồm 2 khối nhà cao 30 tầng,21.022161483764602,105.771797180176,Tin thường,Nam Từ Liêm
